,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,trackName,trackArtist,playlistName
313,0.448,0.665,9,-4.203,1,0.026,0.06,2.55e-05,0.0828,0.304,172.004,audio_features,1SKPmfSYaPsETbRHaiA18G,spotify:track:1SKPmfSYaPsETbRHaiA18G,https://api.spotify.com/v1/tracks/1SKPmfSYaPsETbRHaiA18G,https://api.spotify.com/v1/audio-analysis/1SKPmfSYaPsETbRHaiA18G,237147,4,Somewhere Only We Know,Keane,chapter 4
314,0.571,0.585,4,-8.26,1,0.115,0.306,0.0,0.175,0.618,81.045,audio_features,6MmTICUGiQ0raoV9xqaKLn,spotify:track:6MmTICUGiQ0raoV9xqaKLn,https://api.spotify.com/v1/tracks/6MmTICUGiQ0raoV9xqaKLn,https://api.spotify.com/v1/audio-analysis/6MmTICUGiQ0raoV9xqaKLn,229373,4,Stupid Things,Keane,chapter 4
315,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,audio_features,2Y0iGXY6m6immVb2ktbseM,spotify:track:2Y0iGXY6m6immVb2ktbseM,https://api.spotify.com/v1/tracks/2Y0iGXY6m6immVb2ktbseM,https://api.spotify.com/v1/audio-analysis/2Y0iGXY6m6immVb2ktbseM,299960,4,Little Dark Age,MGMT,chapter 4
316,0.579,0.23,3,-21.318,1,0.0405,0.847,0.927,0.378,0.0526,116.79,audio_features,5JlIGRXbHqKESqFRoHqBTA,spotify:track:5JlIGRXbHqKESqFRoHqBTA,https://api.spotify.com/v1/tracks/5JlIGRXbHqKESqFRoHqBTA,https://api.spotify.com/v1/audio-analysis/5JlIGRXbHqKESqFRoHqBTA,126026,3,Dysfori,Taphos,chapter 3
317,0.335,0.362,3,-10.224,1,0.0333,0.257,0.836,0.112,0.0743,119.67,audio_features,0r2FW7dxoekEDiylEvcecO,spotify:track:0r2FW7dxoekEDiylEvcecO,https://api.spotify.com/v1/tracks/0r2FW7dxoekEDiylEvcecO,https://api.spotify.com/v1/audio-analysis/0r2FW7dxoekEDiylEvcecO,514280,4,Don't Stay Here,Frames,chapter 3
318,0.412,0.646,9,-11.354,0,0.0384,0.759,0.0,0.16,0.41,114.164,audio_features,5ewmVuDphVDXtQYMiajbGi,spotify:track:5ewmVuDphVDXtQYMiajbGi,https://api.spotify.com/v1/tracks/5ewmVuDphVDXtQYMiajbGi,https://api.spotify.com/v1/audio-analysis/5ewmVuDphVDXtQYMiajbGi,234120,4,The Last Steampunk Waltz,Ghostfire,chapter 3
319,0.44,0.675,11,-5.684,0,0.043,0.161,1.22e-06,0.213,0.0762,114.905,audio_features,2qcxAbaFai3ZXle18e7FTn,spotify:track:2qcxAbaFai3ZXle18e7FTn,https://api.spotify.com/v1/tracks/2qcxAbaFai3ZXle18e7FTn,https://api.spotify.com/v1/audio-analysis/2qcxAbaFai3ZXle18e7FTn,222477,4,Arms of the Ocean,Blackbriar,chapter 3
320,0.448,0.93,10,-3.7,0,0.0638,0.0315,8.44e-05,0.134,0.626,92.528,audio_features,4mFDzpJjNrUoNjZ9igJ0iQ,spotify:track:4mFDzpJjNrUoNjZ9igJ0iQ,https://api.spotify.com/v1/tracks/4mFDzpJjNrUoNjZ9igJ0iQ,https://api.spotify.com/v1/audio-analysis/4mFDzpJjNrUoNjZ9igJ0iQ,295131,4,Alumina,Nighmare,chapter 3
321,0.591,0.599,6,-7.162,0,0.0329,0.0415,0.0,0.0952,0.36,99.911,audio_features,5BZp6bbnf3BQ2s9YGkQMpV,spotify:track:5BZp6bbnf3BQ2s9YGkQMpV,https://api.spotify.com/v1/tracks/5BZp6bbnf3BQ2s9YGkQMpV,https://api.spotify.com/v1/audio-analysis/5BZp6bbnf3BQ2s9YGkQMpV,220480,3,For the Departed,Shayfer James,chapter 3
322,0.218,0.928,0,-3.986,0,0.0661,0.0354,0.265,0.583,0.418,95.018,audio_features,7prwaTgHT97d06ZwIS7obT,spotify:track:7prwaTgHT97d06ZwIS7obT,https://api.spotify.com/v1/tracks/7prwaTgHT97d06ZwIS7obT,https://api.spotify.com/v1/audio-analysis/7prwaTgHT97d06ZwIS7obT,306175,4,"Cotard's Solution (Anatta, Dukkha, Anicca) [Remastered]",Will Wood and the Tapeworms,chapter 3
323,0.662,0.704,5,-7.084,0,0.0307,0.335,0.0263,0.136,0.324,152.02,audio_features,1PUp59n1BKxKH7g4AXIGoE,spotify:track:1PUp59n1BKxKH7g4AXIGoE,https://api.spotify.com/v1/tracks/1PUp59n1BKxKH7g4AXIGoE,https://api.spotify.com/v1/audio-analysis/1PUp59n1BKxKH7g4AXIGoE,219160,4,She Doesn't Live Here Anymore,Jay-Jay Johanson,chapter 3
324,0.449,0.936,1,-5.447,1,0.0445,0.000595,0.00213,0.118,0.437,100.487,audio_features,3jaJeSphs7bS5Gt3i5LJL3,spotify:track:3jaJeSphs7bS5Gt3i5LJL3,https://api.spotify.com/v1/tracks/3jaJeSphs7bS5Gt3i5LJL3,https://api.spotify.com/v1/audio-analysis/3jaJeSphs7bS5Gt3i5LJL3,367280,4,Anastasia,Slash,chapter 3
325,0.53,0.639,11,-7.992,0,0.0297,0.0492,0.00501,0.365,0.479,95.001,audio_features,1mexSrxEFmXaOvQL3n84v9,spotify:track:1mexSrxEFmXaOvQL3n84v9,https://api.spotify.com/v1/tracks/1mexSrxEFmXaOvQL3n84v9,https://api.spotify.com/v1/audio-analysis/1mexSrxEFmXaOvQL3n84v9,285133,4,Land Of Broken Promises,IAMX,chapter 3
326,0.305,0.721,5,-4.551,0,0.034,0.151,0.00297,0.0926,0.414,189.579,audio_features,3yTwsWVPL0QDELuSKdMZXv,spotify:track:3yTwsWVPL0QDELuSKdMZXv,https://api.spotify.com/v1/tracks/3yTwsWVPL0QDELuSKdMZXv,https://api.spotify.com/v1/audio-analysis/3yTwsWVPL0QDELuSKdMZXv,212413,3,The Girl That Doesn't Exist,Viza,chapter 3
327,0.383,0.581,9,-8.104,0,0.0332,0.0669,1.85e-06,0.093,0.36,151.805,audio_features,6TiWbS5JwAzOPw6pqu7egV,spotify:track:6TiWbS5JwAzOPw6pqu7egV,https://api.spotify.com/v1/tracks/6TiWbS5JwAzOPw6pqu7egV,https://api.spotify.com/v1/audio-analysis/6TiWbS5JwAzOPw6pqu7egV,320800,4,Kıyamet Senfonisi,Almora,chapter 3
328,0.305,0.856,11,-3.764,0,0.0584,0.0324,4.83e-06,0.357,0.551,119.763,audio_features,1ghj89EyCEC27lAcTFq6G0,spotify:track:1ghj89EyCEC27lAcTFq6G0,https://api.spotify.com/v1/tracks/1ghj89EyCEC27lAcTFq6G0,https://api.spotify.com/v1/audio-analysis/1ghj89EyCEC27lAcTFq6G0,264000,5,Geceyedir Küsmelerim,Badem,chapter 3
329,0.378,0.572,9,-4.692,0,0.0331,0.00893,0.0,0.0831,0.175,119.919,audio_features,0ZvTvX3V1gE6i0hNnN7zJs,spotify:track:0ZvTvX3V1gE6i0hNnN7zJs,https://api.spotify.com/v1/tracks/0ZvTvX3V1gE6i0hNnN7zJs,https://api.spotify.com/v1/audio-analysis/0ZvTvX3V1gE6i0hNnN7zJs,383933,4,Princess of the Night,At Vance,chapter 3
330,0.188,0.0618,4,-31.322,0,0.0405,0.977,0.921,0.167,0.404,120.718,audio_features,0HGOJNfTI8NgEri18KtyA8,spotify:track:0HGOJNfTI8NgEri18KtyA8,https://api.spotify.com/v1/tracks/0HGOJNfTI8NgEri18KtyA8,https://api.spotify.com/v1/audio-analysis/0HGOJNfTI8NgEri18KtyA8,110991,5,"Romance ""Jeux interdits""",Narciso Yepes,st. petersburg'dan bir trene binmiştim
331,0.36,0.0249,1,-27.017,1,0.0463,0.993,0.932,0.0454,0.0396,133.024,audio_features,6N7JzrteJv8lsr1GWYyu0b,spotify:track:6N7JzrteJv8lsr1GWYyu0b,https://api.spotify.com/v1/tracks/6N7JzrteJv8lsr1GWYyu0b,https://api.spotify.com/v1/audio-analysis/6N7JzrteJv8lsr1GWYyu0b,279160,5,"Suite Bergamasque, L. 75: III. Clair de lune (Andante très expressif)",Claude Debussy,st. petersburg'dan bir trene binmiştim
332,0.286,0.0028,8,-37.427,1,0.0462,0.995,0.912,0.127,0.123,67.505,audio_features,4l5zWNPyET6PqBhxQEyKgt,spotify:track:4l5zWNPyET6PqBhxQEyKgt,https://api.spotify.com/v1/tracks/4l5zWNPyET6PqBhxQEyKgt,https://api.spotify.com/v1/audio-analysis/4l5zWNPyET6PqBhxQEyKgt,324960,4,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13, ""Pathétique"": II. Adagio cantabile",Ludwig van Beethoven,st. petersburg'dan bir trene binmiştim
333,0.0886,0.0557,7,-22.579,1,0.0405,0.983,0.939,0.0822,0.0363,86.733,audio_features,1Ml8jNJRcx3OnkQR9DtYzf,spotify:track:1Ml8jNJRcx3OnkQR9DtYzf,https://api.spotify.com/v1/tracks/1Ml8jNJRcx3OnkQR9DtYzf,https://api.spotify.com/v1/audio-analysis/1Ml8jNJRcx3OnkQR9DtYzf,214173,1,"Come, Sweet Death",Johann Sebastian Bach,st. petersburg'dan bir trene binmiştim
334,0.275,0.157,7,-18.752,1,0.0636,0.89,0.842,0.186,0.304,73.289,audio_features,17i5jLpzndlQhbS4SrTd0B,spotify:track:17i5jLpzndlQhbS4SrTd0B,https://api.spotify.com/v1/tracks/17i5jLpzndlQhbS4SrTd0B,https://api.spotify.com/v1/audio-analysis/17i5jLpzndlQhbS4SrTd0B,152280,4,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",Johann Sebastian Bach,st. petersburg'dan bir trene binmiştim
335,0.197,0.125,6,-13.367,0,0.0402,0.97,0.0,0.131,0.117,94.302,audio_features,51pQglCOGMLhL1zNF3UnIh,spotify:track:51pQglCOGMLhL1zNF3UnIh,https://api.spotify.com/v1/tracks/51pQglCOGMLhL1zNF3UnIh,https://api.spotify.com/v1/audio-analysis/51pQglCOGMLhL1zNF3UnIh,246170,4,Lilium (From ''Elfen Lied''),Yukio Kondo,st. petersburg'dan bir trene binmiştim
336,0.162,0.0898,2,-23.269,0,0.0354,0.944,0.917,0.187,0.0413,132.047,audio_features,3oHSL6pt9LpNrQZuQGu9wL,spotify:track:3oHSL6pt9LpNrQZuQGu9wL,https://api.spotify.com/v1/tracks/3oHSL6pt9LpNrQZuQGu9wL,https://api.spotify.com/v1/audio-analysis/3oHSL6pt9LpNrQZuQGu9wL,169667,3,"Requiem, K. 626: Lacrimosa",Wolfgang Amadeus Mozart,st. petersburg'dan bir trene binmiştim
337,0.0932,0.149,0,-18.365,0,0.0435,0.677,0.915,0.103,0.0376,82.14,audio_features,2imk4FOA1zdDyIqTjHdfrP,spotify:track:2imk4FOA1zdDyIqTjHdfrP,https://api.spotify.com/v1/tracks/2imk4FOA1zdDyIqTjHdfrP,https://api.spotify.com/v1/audio-analysis/2imk4FOA1zdDyIqTjHdfrP,503667,4,Adagio in G Minor (Attrib. Albinoni) [Arr. for Chamber Orchestra],Remo Giazotto,st. petersburg'dan bir trene binmiştim
338,0.136,0.164,4,-18.756,0,0.0364,0.911,0.916,0.109,0.071,58.303,audio_features,2xizRhme7pYeITbH1NLLGt,spotify:track:2xizRhme7pYeITbH1NLLGt,https://api.spotify.com/v1/tracks/2xizRhme7pYeITbH1NLLGt,https://api.spotify.com/v1/audio-analysis/2xizRhme7pYeITbH1NLLGt,166867,4,"Tchaikovsky: Swan Lake, Op. 20, Act II: No. 10, Scene. Moderato",Pyotr Ilyich Tchaikovsky,st. petersburg'dan bir trene binmiştim
339,0.368,0.702,9,-10.506,0,0.0545,0.868,0.563,0.22,0.495,86.775,audio_features,4vjVO6ArrQbTZKSkxCRvpc,spotify:track:4vjVO6ArrQbTZKSkxCRvpc,https://api.spotify.com/v1/tracks/4vjVO6ArrQbTZKSkxCRvpc,https://api.spotify.com/v1/audio-analysis/4vjVO6ArrQbTZKSkxCRvpc,97604,4,"Requiem, K. 626: Dies Irae",Wolfgang Amadeus Mozart,st. petersburg'dan bir trene binmiştim
340,0.484,0.192,2,-15.378,1,0.0465,0.991,0.908,0.106,0.0559,100.084,audio_features,3YYKrn3iGOAel605Znt3ai,spotify:track:3YYKrn3iGOAel605Znt3ai,https://api.spotify.com/v1/tracks/3YYKrn3iGOAel605Znt3ai,https://api.spotify.com/v1/audio-analysis/3YYKrn3iGOAel605Znt3ai,140733,4,"Comptine d'un autre été, l'après-midi",Yann Tiersen,st. petersburg'dan bir trene binmiştim
341,0.33,0.265,2,-11.724,0,0.0339,0.984,0.796,0.114,0.133,89.811,audio_features,2ApKDh9e6tpcOGhJg4mHSh,spotify:track:2ApKDh9e6tpcOGhJg4mHSh,https://api.spotify.com/v1/tracks/2ApKDh9e6tpcOGhJg4mHSh,https://api.spotify.com/v1/audio-analysis/2ApKDh9e6tpcOGhJg4mHSh,253213,3,Taghatam Deh,Farid Farjad,st. petersburg'dan bir trene binmiştim
342,0.322,0.184,0,-18.312,0,0.0338,0.984,0.902,0.0813,0.356,107.847,audio_features,0pjCsB0XNSyqM9UazlTODC,spotify:track:0pjCsB0XNSyqM9UazlTODC,https://api.spotify.com/v1/tracks/0pjCsB0XNSyqM9UazlTODC,https://api.spotify.com/v1/audio-analysis/0pjCsB0XNSyqM9UazlTODC,193600,4,Jazz Suite No. 2: VI. Waltz 2,Dmitri Shostakovich,st. petersburg'dan bir trene binmiştim
343,0.314,0.276,9,-11.867,0,0.0356,0.902,0.671,0.0853,0.16,74.041,audio_features,2zXYi85YMOo3tmMe6LYICZ,spotify:track:2zXYi85YMOo3tmMe6LYICZ,https://api.spotify.com/v1/tracks/2zXYi85YMOo3tmMe6LYICZ,https://api.spotify.com/v1/audio-analysis/2zXYi85YMOo3tmMe6LYICZ,273320,3,Ayrılık,Farid Farjad,st. petersburg'dan bir trene binmiştim
344,0.184,0.074,7,-24.296,0,0.0487,0.989,0.000331,0.123,0.0357,137.45,audio_features,4y6u9PdfIfCQxCJVLBxjAA,spotify:track:4y6u9PdfIfCQxCJVLBxjAA,https://api.spotify.com/v1/tracks/4y6u9PdfIfCQxCJVLBxjAA,https://api.spotify.com/v1/audio-analysis/4y6u9PdfIfCQxCJVLBxjAA,459627,3,Miserere Mei,Gregorio Allegri,st. petersburg'dan bir trene binmiştim
345,0.356,0.249,1,-16.551,0,0.0473,0.566,0.000229,0.105,0.281,148.47,audio_features,31phRRDd6MwLhE88ZXt8hn,spotify:track:31phRRDd6MwLhE88ZXt8hn,https://api.spotify.com/v1/tracks/31phRRDd6MwLhE88ZXt8hn,https://api.spotify.com/v1/audio-analysis/31phRRDd6MwLhE88ZXt8hn,588973,3,"Sonata ""La Follia"" Op. 1 n. 12 RV 63",Antonio Vivaldi,st. petersburg'dan bir trene binmiştim
346,0.176,0.0622,4,-19.941,0,0.042,0.833,0.624,0.145,0.0655,63.149,audio_features,7zZYnegwVYSsoqCdtSswfi,spotify:track:7zZYnegwVYSsoqCdtSswfi,https://api.spotify.com/v1/tracks/7zZYnegwVYSsoqCdtSswfi,https://api.spotify.com/v1/audio-analysis/7zZYnegwVYSsoqCdtSswfi,509173,4,"Symphony No.7 in A, Op.92: 2. Allegretto",Ludwig van Beethoven,st. petersburg'dan bir trene binmiştim
347,0.487,0.17,5,-12.96,0,0.0589,0.925,0.882,0.137,0.126,141.978,audio_features,0hLbjFiF7zmGuZJrpLOJ7F,spotify:track:0hLbjFiF7zmGuZJrpLOJ7F,https://api.spotify.com/v1/tracks/0hLbjFiF7zmGuZJrpLOJ7F,https://api.spotify.com/v1/audio-analysis/0hLbjFiF7zmGuZJrpLOJ7F,216360,4,Vivaldi: Winter From The Four Seasons 1. Allegro Non Molto,Silverwood Quartet,st. petersburg'dan bir trene binmiştim
348,0.0653,0.0359,6,-26.799,0,0.0421,0.957,0.944,0.128,0.0412,62.105,audio_features,4CZq7M6hBTg77Qhp3TJHdN,spotify:track:4CZq7M6hBTg77Qhp3TJHdN,https://api.spotify.com/v1/tracks/4CZq7M6hBTg77Qhp3TJHdN,https://api.spotify.com/v1/audio-analysis/4CZq7M6hBTg77Qhp3TJHdN,385858,4,"Fauré: Pavane, Op. 50",Gabriel Fauré,st. petersburg'dan bir trene binmiştim
349,0.355,0.188,7,-18.089,0,0.0369,0.975,0.859,0.122,0.214,113.537,audio_features,6OC0v9yU90ME5DW2o1skKr,spotify:track:6OC0v9yU90ME5DW2o1skKr,https://api.spotify.com/v1/tracks/6OC0v9yU90ME5DW2o1skKr,https://api.spotify.com/v1/audio-analysis/6OC0v9yU90ME5DW2o1skKr,432546,4,"Mozart: Symphony No. 40 in G Minor, K. 550: I. Molto allegro",Wolfgang Amadeus Mozart,st. petersburg'dan bir trene binmiştim
350,0.362,0.569,7,-15.394,0,0.0345,0.876,0.91,0.327,0.746,148.692,audio_features,2nnXe7n3Vivs7OfQKRsfWD,spotify:track:2nnXe7n3Vivs7OfQKRsfWD,https://api.spotify.com/v1/tracks/2nnXe7n3Vivs7OfQKRsfWD,https://api.spotify.com/v1/audio-analysis/2nnXe7n3Vivs7OfQKRsfWD,173427,3,"Vivaldi: The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto",Antonio Vivaldi,st. petersburg'dan bir trene binmiştim
351,0.233,0.122,10,-19.528,1,0.0333,0.988,0.00354,0.0916,0.0991,90.593,audio_features,4IyK8htJJzbRjPihpMouWu,spotify:track:4IyK8htJJzbRjPihpMouWu,https://api.spotify.com/v1/tracks/4IyK8htJJzbRjPihpMouWu,https://api.spotify.com/v1/audio-analysis/4IyK8htJJzbRjPihpMouWu,248600,3,"Ave Maria, Op. 52 No. 6, D. 839 (Arr. for Soprano, Harp & Chorus)",The Cathedral Singers,st. petersburg'dan bir trene binmiştim
352,0.381,0.121,9,-23.684,1,0.035,0.967,0.952,0.0759,0.704,139.42,audio_features,2qZC3fiWECfmnaYnxDtY3L,spotify:track:2qZC3fiWECfmnaYnxDtY3L,https://api.spotify.com/v1/tracks/2qZC3fiWECfmnaYnxDtY3L,https://api.spotify.com/v1/audio-analysis/2qZC3fiWECfmnaYnxDtY3L,195482,4,"Sonate Alla turca, K. 331: Marche turque",Wolfgang Amadeus Mozart,st. petersburg'dan bir trene binmiştim
353,0.262,0.244,7,-18.66,0,0.044,0.936,0.929,0.347,0.474,141.627,audio_features,5zWCfVmj9JHlVLNnBpIKt0,spotify:track:5zWCfVmj9JHlVLNnBpIKt0,https://api.spotify.com/v1/tracks/5zWCfVmj9JHlVLNnBpIKt0,https://api.spotify.com/v1/audio-analysis/5zWCfVmj9JHlVLNnBpIKt0,175267,4,"Hungarian Dance No. 1 in G Minor, WoO 1",Johannes Brahms,st. petersburg'dan bir trene binmiştim
354,0.349,0.326,1,-15.347,1,0.0551,0.987,0.886,0.784,0.168,80.233,audio_features,7CIoJE0JfVFcmmUY3fFojH,spotify:track:7CIoJE0JfVFcmmUY3fFojH,https://api.spotify.com/v1/tracks/7CIoJE0JfVFcmmUY3fFojH,https://api.spotify.com/v1/audio-analysis/7CIoJE0JfVFcmmUY3fFojH,541600,4,"Hungarian Rhapsody No. 2 in C-Sharp Minor, S. 244/2",Franz Liszt,st. petersburg'dan bir trene binmiştim
355,0.309,0.0472,3,-25.497,1,0.041,0.992,0.866,0.0979,0.0693,72.915,audio_features,6qUjY7JsuQYxn99qfOAQyB,spotify:track:6qUjY7JsuQYxn99qfOAQyB,https://api.spotify.com/v1/tracks/6qUjY7JsuQYxn99qfOAQyB,https://api.spotify.com/v1/audio-analysis/6qUjY7JsuQYxn99qfOAQyB,232240,3,"Nocturne in E-Flat Major, Op. 9, No.2",Frédéric Chopin,st. petersburg'dan bir trene binmiştim
356,0.247,0.0687,9,-24.852,0,0.0359,0.987,0.803,0.11,0.0393,97.702,audio_features,04QrFLEvTuhCdQHh8mroIi,spotify:track:04QrFLEvTuhCdQHh8mroIi,https://api.spotify.com/v1/tracks/04QrFLEvTuhCdQHh8mroIi,https://api.spotify.com/v1/audio-analysis/04QrFLEvTuhCdQHh8mroIi,215213,4,"3 Ballads, Op. 12 (Arr. for Piano Quintet): No. 1, Nazim",Fazil Say,st. petersburg'dan bir trene binmiştim
357,0.286,0.1,9,-21.46,0,0.0392,0.968,0.739,0.102,0.0978,116.668,audio_features,6ocDBOtiBVb4Ml4X8rRwD2,spotify:track:6ocDBOtiBVb4Ml4X8rRwD2,https://api.spotify.com/v1/tracks/6ocDBOtiBVb4Ml4X8rRwD2,https://api.spotify.com/v1/audio-analysis/6ocDBOtiBVb4Ml4X8rRwD2,187613,4,"3 Ballads, Op. 12 (Arr. for Piano Quintet): No. 2, Kumru",Fazil Say,st. petersburg'dan bir trene binmiştim
358,0.333,0.124,7,-20.113,1,0.04,0.981,0.0391,0.102,0.0693,123.271,audio_features,4GbYJm4pBWejVV1EqjhIlu,spotify:track:4GbYJm4pBWejVV1EqjhIlu,https://api.spotify.com/v1/tracks/4GbYJm4pBWejVV1EqjhIlu,https://api.spotify.com/v1/audio-analysis/4GbYJm4pBWejVV1EqjhIlu,161480,4,"Yürüyen Köşk, Op. 72b: I. Enlightenment",Fazil Say,st. petersburg'dan bir trene binmiştim
359,0.378,0.0483,11,-20.944,0,0.0454,0.94,0.909,0.0923,0.0662,107.152,audio_features,4sB0CeqIvrFTaBibe26NSF,spotify:track:4sB0CeqIvrFTaBibe26NSF,https://api.spotify.com/v1/tracks/4sB0CeqIvrFTaBibe26NSF,https://api.spotify.com/v1/audio-analysis/4sB0CeqIvrFTaBibe26NSF,694693,3,Concierto de Aranjuez for Guitar and Orchestra: 2. Adagio,Joaquín Rodrigo,st. petersburg'dan bir trene binmiştim
360,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,audio_features,1BncfTJAWxrsxyT9culBrj,spotify:track:1BncfTJAWxrsxyT9culBrj,https://api.spotify.com/v1/tracks/1BncfTJAWxrsxyT9culBrj,https://api.spotify.com/v1/audio-analysis/1BncfTJAWxrsxyT9culBrj,315427,4,Experience,Ludovico Einaudi,piyano almaya çalışıyorum
361,0.191,0.0582,8,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,132.614,audio_features,3weNRklVDqb4Rr5MhKBR3D,spotify:track:3weNRklVDqb4Rr5MhKBR3D,https://api.spotify.com/v1/tracks/3weNRklVDqb4Rr5MhKBR3D,https://api.spotify.com/v1/audio-analysis/3weNRklVDqb4Rr5MhKBR3D,357707,1,Nuvole Bianche,Ludovico Einaudi,piyano almaya çalışıyorum
362,0.252,0.199,7,-19.536,0,0.0431,0.984,0.846,0.12,0.243,159.572,audio_features,3XpelMYD3uO5DsKwGTPPQF,spotify:track:3XpelMYD3uO5DsKwGTPPQF,https://api.spotify.com/v1/tracks/3XpelMYD3uO5DsKwGTPPQF,https://api.spotify.com/v1/audio-analysis/3XpelMYD3uO5DsKwGTPPQF,266960,4,Mariage D'Amour,George Davidson,piyano almaya çalışıyorum
363,0.272,0.272,3,-16.22,0,0.0382,0.975,0.964,0.146,0.0873,140.672,audio_features,2jrc5wSJd4NYsewjDsoNEa,spotify:track:2jrc5wSJd4NYsewjDsoNEa,https://api.spotify.com/v1/tracks/2jrc5wSJd4NYsewjDsoNEa,https://api.spotify.com/v1/audio-analysis/2jrc5wSJd4NYsewjDsoNEa,158538,3,Beethoven's Silence,Ernesto Cortazar,piyano almaya çalışıyorum
364,0.231,0.0297,2,-31.544,1,0.0579,0.991,0.878,0.0742,0.07,131.413,audio_features,0Dkibk70FDp6t7eOZNemNQ,spotify:track:0Dkibk70FDp6t7eOZNemNQ,https://api.spotify.com/v1/tracks/0Dkibk70FDp6t7eOZNemNQ,https://api.spotify.com/v1/audio-analysis/0Dkibk70FDp6t7eOZNemNQ,203800,4,Una Mattina,Ludovico Einaudi,piyano almaya çalışıyorum
365,0.208,0.276,9,-14.648,0,0.0293,0.961,0.92,0.129,0.231,177.108,audio_features,2Yjv7MOdst5y6fFsq4cKOL,spotify:track:2Yjv7MOdst5y6fFsq4cKOL,https://api.spotify.com/v1/tracks/2Yjv7MOdst5y6fFsq4cKOL,https://api.spotify.com/v1/audio-analysis/2Yjv7MOdst5y6fFsq4cKOL,191867,3,The Heart Asks Pleasure First / The Promise - Edit,Michael Nyman,piyano almaya çalışıyorum
366,0.226,0.267,5,-12.97,0,0.0393,0.989,0.917,0.108,0.237,180.032,audio_features,5QBsa5UX8u3rNKjxfzdYwY,spotify:track:5QBsa5UX8u3rNKjxfzdYwY,https://api.spotify.com/v1/tracks/5QBsa5UX8u3rNKjxfzdYwY,https://api.spotify.com/v1/audio-analysis/5QBsa5UX8u3rNKjxfzdYwY,125005,3,Masumiyet (Innocence),Piano Turca,piyano almaya çalışıyorum
367,0.315,0.0778,9,-19.953,0,0.0443,0.988,0.894,0.0775,0.0381,60.583,audio_features,0icJXGequFzOB37jNOLaeU,spotify:track:0icJXGequFzOB37jNOLaeU,https://api.spotify.com/v1/tracks/0icJXGequFzOB37jNOLaeU,https://api.spotify.com/v1/audio-analysis/0icJXGequFzOB37jNOLaeU,276795,4,To the Sky (Moderate),Dirk Maassen,piyano almaya çalışıyorum
368,0.314,0.337,6,-14.084,0,0.0298,0.971,0.903,0.15,0.426,172.716,audio_features,1P6XQkWDQQPy1srzGmsfIF,spotify:track:1P6XQkWDQQPy1srzGmsfIF,https://api.spotify.com/v1/tracks/1P6XQkWDQQPy1srzGmsfIF,https://api.spotify.com/v1/audio-analysis/1P6XQkWDQQPy1srzGmsfIF,121913,4,Chopin: Etude Op.10 No.4,Gwon Sun Hwon,piyano almaya çalışıyorum
369,0.389,0.457,9,-15.987,1,0.0322,0.833,0.852,0.127,0.265,155.048,audio_features,0cVgPTIvASmN27rfHmAYis,spotify:track:0cVgPTIvASmN27rfHmAYis,https://api.spotify.com/v1/tracks/0cVgPTIvASmN27rfHmAYis,https://api.spotify.com/v1/audio-analysis/0cVgPTIvASmN27rfHmAYis,416262,4,Moonlight Sonata - 3rd Movement (Sonata No. 14 C# Minor),Monsalve,piyano almaya çalışıyorum
370,0.141,0.00123,1,-43.851,0,0.0429,0.994,0.942,0.11,0.0843,78.155,audio_features,24t1mpJc8FTPAkYjFdf9NQ,spotify:track:24t1mpJc8FTPAkYjFdf9NQ,https://api.spotify.com/v1/tracks/24t1mpJc8FTPAkYjFdf9NQ,https://api.spotify.com/v1/audio-analysis/24t1mpJc8FTPAkYjFdf9NQ,313480,3,"Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto",Ludwig van Beethoven,piyano almaya çalışıyorum
371,0.269,0.11,0,-27.095,1,0.0429,0.994,0.868,0.116,0.131,121.897,audio_features,2nbMCBBmKc3B6A30jYPmpD,spotify:track:2nbMCBBmKc3B6A30jYPmpD,https://api.spotify.com/v1/tracks/2nbMCBBmKc3B6A30jYPmpD,https://api.spotify.com/v1/audio-analysis/2nbMCBBmKc3B6A30jYPmpD,148693,4,"Prelude in C Major, BWV 846",Johann Sebastian Bach,piyano almaya çalışıyorum
372,0.427,0.0451,3,-24.698,1,0.041,0.99,0.913,0.112,0.0707,119.78,audio_features,7n92QzQomRCLlciO14X0kd,spotify:track:7n92QzQomRCLlciO14X0kd,https://api.spotify.com/v1/tracks/7n92QzQomRCLlciO14X0kd,https://api.spotify.com/v1/audio-analysis/7n92QzQomRCLlciO14X0kd,268427,3,"Nocturnes, Op. 9: II. Andante",Frédéric Chopin,piyano almaya çalışıyorum
